model,N,Za,Zb,C,disruptor_count,disruptor_fraction,t,h,qa,qb,simulation_horizon,stable_a_successes,stable_a,stable_a_ci_lo,stable_a_ci_hi,stable_b_successes,stable_b,stable_b_ci_lo,stable_b_ci_hi,stable_consensus_successes,stable_consensus,stable_consensus_ci_lo,stable_consensus_ci_hi,episodes,confidence,base_seed,config_seed,total_time,status,error
voter_contrarians,100,0,0,0,0,0.0,35,30,1.05,0.95,115,4306,0.9568888888888889,0.9483940505282032,0.9640384172320181,57,0.012666666666666666,0.00903361849626953,0.01773466856687953,4363,0.9695555555555555,0.9622358902355199,0.9754926138390656,4500,0.99,0,3544868190536324665,24.599214738991577,ok,
voter_contrarians,100,0,0,0,0,0.0,35,40,1.05,0.95,115,4290,0.9533333333333334,0.9445453064962889,0.9607865194914794,45,0.01,0.006836083766837147,0.014606721966972101,4335,0.9633333333333334,0.9554076770447686,0.9698947039280241,4500,0.99,0,3544868190536324665,24.599214738991577,ok,
voter_contrarians,100,0,0,0,0,0.0,35,60,1.05,0.95,115,4282,0.9515555555555556,0.9426258169750472,0.9591556881264947,31,0.006888888888888889,0.004359207007241049,0.010870537175671748,4313,0.9584444444444444,0.9500822779449897,0.96545672059068,4500,0.99,0,3544868190536324665,24.599214738991577,ok,
voter_contrarians,100,0,0,0,0,0.0,35,80,1.05,0.95,115,4282,0.9515555555555556,0.9426258169750472,0.9591556881264947,30,0.006666666666666667,0.00418718565514649,0.010598768416987987,4312,0.9582222222222222,0.9498409296335888,0.9652542787913025,4500,0.99,0,3544868190536324665,24.599214738991577,ok,
voter_contrarians,100,0,0,6,6,0.06,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,3771,0.838,0.8233561960491023,0.851648562444719,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,6,6,0.06,35,5,1.05,0.95,115,4318,0.9595555555555556,0.951289910915099,0.9664680381744624,491,0.10911111111111112,0.0977098447053586,0.12166335043558041,4402,0.9782222222222222,0.9718737099189725,0.9831626084759675,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,6,6,0.06,35,10,1.05,0.95,115,3832,0.8515555555555555,0.8373861214361672,0.8646898338151315,92,0.020444444444444446,0.015674846585217145,0.02662609435517304,3874,0.8608888888888889,0.8470685562102849,0.8736465836937033,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,6,6,0.06,35,20,1.05,0.95,115,2458,0.5462222222222223,0.5270512433826369,0.5652570996592534,4,0.0008888888888888889,0.0002644927114541086,0.0029829184804441066,2462,0.5471111111111111,0.5279420161161351,0.5661414873688683,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,6,6,0.06,35,30,1.05,0.95,115,1407,0.31266666666666665,0.2951528108304729,0.3307321257834051,0,0.0,0.0,0.0014722507487849438,1407,0.31266666666666665,0.2951528108304729,0.3307321257834051,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,6,6,0.06,35,40,1.05,0.95,115,763,0.16955555555555554,0.1556358349151927,0.18444827035744868,0,0.0,0.0,0.0014722507487849438,763,0.16955555555555554,0.1556358349151927,0.18444827035744868,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,6,6,0.06,35,60,1.05,0.95,115,230,0.051111111111111114,0.043296193039962495,0.060247783187835545,0,0.0,0.0,0.0014722507487849438,230,0.051111111111111114,0.043296193039962495,0.060247783187835545,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,6,6,0.06,35,80,1.05,0.95,115,62,0.013777777777777778,0.009964016303659253,0.019023221313381397,0,0.0,0.0,0.0014722507487849438,62,0.013777777777777778,0.009964016303659253,0.019023221313381397,4500,0.99,0,1831816880099462479,131.2882062860008,ok,
voter_contrarians,100,0,0,8,8,0.08,35,0,1.05,0.95,115,4499,0.9997777777777778,0.998110049781248,0.9999739093591887,4017,0.8926666666666667,0.8801976082681312,0.9039795174771564,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,8,8,0.08,35,5,1.05,0.95,115,4203,0.934,0.923813075276973,0.9429090110730819,474,0.10533333333333333,0.09412116703941485,0.11770759621829276,4312,0.9582222222222222,0.9498409296335888,0.9652542787913025,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,8,8,0.08,35,10,1.05,0.95,115,3337,0.7415555555555555,0.7243985956782455,0.7580012547377859,75,0.016666666666666666,0.012414897678257078,0.022341611378901706,3385,0.7522222222222222,0.7352815849223532,0.7684201908110376,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,8,8,0.08,35,20,1.05,0.95,115,1445,0.3211111111111111,0.3034574993872881,0.3392914614361661,1,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,1446,0.32133333333333336,0.3036761350355679,0.33951661589866466,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,8,8,0.08,35,30,1.05,0.95,115,542,0.12044444444444445,0.10850208783508726,0.13350440295554594,0,0.0,0.0,0.0014722507487849438,542,0.12044444444444445,0.10850208783508726,0.13350440295554594,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,8,8,0.08,35,40,1.05,0.95,115,208,0.04622222222222222,0.03880626507889732,0.054974328711777716,0,0.0,0.0,0.0014722507487849438,208,0.04622222222222222,0.03880626507889732,0.054974328711777716,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,8,8,0.08,35,60,1.05,0.95,115,38,0.008444444444444444,0.005583296190728717,0.012752978767632301,0,0.0,0.0,0.0014722507487849438,38,0.008444444444444444,0.005583296190728717,0.012752978767632301,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,8,8,0.08,35,80,1.05,0.95,115,4,0.0008888888888888889,0.0002644927114541086,0.0029829184804441066,0,0.0,0.0,0.0014722507487849438,4,0.0008888888888888889,0.0002644927114541086,0.0029829184804441066,4500,0.99,0,10057049166053507928,138.94857106299605,ok,
voter_contrarians,100,0,0,10,10,0.1,35,0,1.05,0.95,115,4499,0.9997777777777778,0.998110049781248,0.9999739093591887,4235,0.9411111111111111,0.9314054525678159,0.9495179173271449,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,10,10,0.1,35,5,1.05,0.95,115,4036,0.8968888888888888,0.884621503582075,0.9079876342680004,454,0.10088888888888889,0.08990524022787791,0.11304772081426334,4159,0.9242222222222222,0.9134241705082835,0.933771150967525,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,10,10,0.1,35,10,1.05,0.95,115,2704,0.6008888888888889,0.5819494172974206,0.6195312929959357,48,0.010666666666666666,0.007380155850755501,0.015394020215388698,2741,0.6091111111111112,0.5902271978683798,0.6276737465237744,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,10,10,0.1,35,20,1.05,0.95,115,747,0.166,0.15220656172034538,0.18077690177984299,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,749,0.16644444444444445,0.15263509376351406,0.18123594995823092,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,10,10,0.1,35,30,1.05,0.95,115,160,0.035555555555555556,0.02910119506643751,0.043377473406878274,0,0.0,0.0,0.0014722507487849438,160,0.035555555555555556,0.02910119506643751,0.043377473406878274,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,10,10,0.1,35,40,1.05,0.95,115,31,0.006888888888888889,0.004359207007241049,0.010870537175671748,0,0.0,0.0,0.0014722507487849438,31,0.006888888888888889,0.004359207007241049,0.010870537175671748,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,10,10,0.1,35,60,1.05,0.95,115,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,0,0.0,0.0,0.0014722507487849438,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,10,10,0.1,35,80,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,8778699005567675013,145.4008022120106,ok,
voter_contrarians,100,0,0,16,16,0.16,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,4445,0.9877777777777778,0.9827829703673204,0.9913363227910871,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,100,0,0,16,16,0.16,35,5,1.05,0.95,115,2934,0.652,0.6334978732037259,0.6700545625686435,290,0.06444444444444444,0.055642429569498976,0.07452895330499813,3084,0.6853333333333333,0.6672400492871726,0.7028809031019445,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,100,0,0,16,16,0.16,35,10,1.05,0.95,115,833,0.18511111111111112,0.1706650932817673,0.20048431974535638,15,0.0033333333333333335,0.0017352114424478084,0.006393890968011904,844,0.18755555555555556,0.1730305291957395,0.20300057504994565,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,100,0,0,16,16,0.16,35,20,1.05,0.95,115,34,0.007555555555555556,0.004879784658944578,0.011681329856303171,0,0.0,0.0,0.0014722507487849438,34,0.007555555555555556,0.004879784658944578,0.011681329856303171,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,100,0,0,16,16,0.16,35,30,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,100,0,0,16,16,0.16,35,40,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,100,0,0,16,16,0.16,35,60,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,100,0,0,16,16,0.16,35,80,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,505191330710538285,153.77531976200407,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,18,0.004,0.0022006727447473205,0.0072597999980473435,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,5,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,10,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,20,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,30,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,40,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,60,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,0,0,0.0,35,80,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9668379446478813521,258.74574596999446,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,43,0.009555555555555555,0.006475624959446759,0.014079600552805849,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,5,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,10,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,20,1.05,0.95,115,4499,0.9997777777777778,0.998110049781248,0.9999739093591887,0,0.0,0.0,0.0014722507487849438,4499,0.9997777777777778,0.998110049781248,0.9999739093591887,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,30,1.05,0.95,115,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,0,0.0,0.0,0.0014722507487849438,4489,0.9975555555555555,0.9947916174032486,0.998854440629405,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,40,1.05,0.95,115,4460,0.9911111111111112,0.9867147724902567,0.9940613723298257,0,0.0,0.0,0.0014722507487849438,4460,0.9911111111111112,0.9867147724902567,0.9940613723298257,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,60,1.05,0.95,115,4385,0.9744444444444444,0.9676508154686589,0.9798410710430496,0,0.0,0.0,0.0014722507487849438,4385,0.9744444444444444,0.9676508154686589,0.9798410710430496,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,50,50,0.05,35,80,1.05,0.95,115,4326,0.9613333333333334,0.9532253288326215,0.9680829411431665,0,0.0,0.0,0.0014722507487849438,4326,0.9613333333333334,0.9532253288326215,0.9680829411431665,4500,0.99,0,7250571642329381594,1348.0730300559953,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,46,0.010222222222222223,0.007017004075564273,0.014869591769023291,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,5,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,0,0.0,0.0,0.0014722507487849438,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,10,1.05,0.95,115,4482,0.996,0.9927402000019526,0.9977993272552527,0,0.0,0.0,0.0014722507487849438,4482,0.996,0.9927402000019526,0.9977993272552527,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,20,1.05,0.95,115,4242,0.9426666666666667,0.933070995655514,0.9509589050148951,0,0.0,0.0,0.0014722507487849438,4242,0.9426666666666667,0.933070995655514,0.9509589050148951,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,30,1.05,0.95,115,3731,0.8291111111111111,0.8141755593817999,0.8430775946808888,0,0.0,0.0,0.0014722507487849438,3731,0.8291111111111111,0.8141755593817999,0.8430775946808888,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,40,1.05,0.95,115,3120,0.6933333333333334,0.6753536637709521,0.7107437326061845,0,0.0,0.0,0.0014722507487849438,3120,0.6933333333333334,0.6753536637709521,0.7107437326061845,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,60,1.05,0.95,115,2163,0.4806666666666667,0.4615244963169571,0.4998657640453293,0,0.0,0.0,0.0014722507487849438,2163,0.4806666666666667,0.4615244963169571,0.4998657640453293,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,80,80,0.08,35,80,1.05,0.95,115,1548,0.344,0.32600093715650197,0.36245840507711885,0,0.0,0.0,0.0014722507487849438,1548,0.344,0.32600093715650197,0.36245840507711885,4500,0.99,0,12633062081266618737,1454.5704100519943,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,40,0.008888888888888889,0.005938627670174364,0.013285227509743295,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,5,1.05,0.95,115,4474,0.9942222222222222,0.9904968341160709,0.9964923722549079,0,0.0,0.0,0.0014722507487849438,4474,0.9942222222222222,0.9904968341160709,0.9964923722549079,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,10,1.05,0.95,115,4271,0.9491111111111111,0.9399914355157308,0.9569083783672494,0,0.0,0.0,0.0014722507487849438,4271,0.9491111111111111,0.9399914355157308,0.9569083783672494,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,20,1.05,0.95,115,3124,0.6942222222222222,0.676255559860143,0.7116169969601067,0,0.0,0.0,0.0014722507487849438,3124,0.6942222222222222,0.676255559860143,0.7116169969601067,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,30,1.05,0.95,115,1953,0.434,0.4150798342288184,0.45311450287002125,0,0.0,0.0,0.0014722507487849438,1953,0.434,0.4150798342288184,0.45311450287002125,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,40,1.05,0.95,115,1190,0.2644444444444444,0.2478651362358943,0.2817173463390888,0,0.0,0.0,0.0014722507487849438,1190,0.2644444444444444,0.2478651362358943,0.2817173463390888,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,60,1.05,0.95,115,417,0.09266666666666666,0.08212428893942662,0.10440843800391685,0,0.0,0.0,0.0014722507487849438,417,0.09266666666666666,0.08212428893942662,0.10440843800391685,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,100,100,0.1,35,80,1.05,0.95,115,157,0.034888888888888886,0.02849961098795164,0.04264768715302918,0,0.0,0.0,0.0014722507487849438,157,0.034888888888888886,0.02849961098795164,0.04264768715302918,4500,0.99,0,9227389560220735510,1525.8136781920039,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,0,1.05,0.95,115,4500,1.0,0.9985277492512151,1.0,152,0.033777777777777775,0.027498489987097648,0.04142985759999159,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,5,1.05,0.95,115,2819,0.6264444444444445,0.6076959939267791,0.6448205791060838,0,0.0,0.0,0.0014722507487849438,2819,0.6264444444444445,0.6076959939267791,0.6448205791060838,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,10,1.05,0.95,115,804,0.17866666666666667,0.1644336600020847,0.19384583981246772,0,0.0,0.0,0.0014722507487849438,804,0.17866666666666667,0.1644336600020847,0.19384583981246772,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,20,1.05,0.95,115,45,0.01,0.006836083766837147,0.014606721966972101,0,0.0,0.0,0.0014722507487849438,45,0.01,0.006836083766837147,0.014606721966972101,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,30,1.05,0.95,115,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,0,0.0,0.0,0.0014722507487849438,2,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,40,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,60,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
voter_contrarians,1000,0,0,160,160,0.16,35,80,1.05,0.95,115,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,0,0.0,0.0,0.0014722507487849438,4500,0.99,0,467682606120176958,1599.4481966580206,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,0,1.05,0.95,115,3597,0.7993333333333333,0.7835192022339732,0.814266076984421,936,0.208,0.19285050342522578,0.2240092910120646,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,5,1.05,0.95,115,3595,0.7988888888888889,0.7830627051673515,0.8138349938294858,905,0.2011111111111111,0.18616500617051412,0.2169372948326484,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,10,1.05,0.95,115,3595,0.7988888888888889,0.7830627051673515,0.8138349938294858,905,0.2011111111111111,0.18616500617051412,0.2169372948326484,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,20,1.05,0.95,115,3595,0.7988888888888889,0.7830627051673515,0.8138349938294858,905,0.2011111111111111,0.18616500617051412,0.2169372948326484,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,30,1.05,0.95,115,3595,0.7988888888888889,0.7830627051673515,0.8138349938294858,905,0.2011111111111111,0.18616500617051412,0.2169372948326484,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,40,1.05,0.95,115,3595,0.7988888888888889,0.7830627051673515,0.8138349938294858,905,0.2011111111111111,0.18616500617051412,0.2169372948326484,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,60,1.05,0.95,115,3595,0.7988888888888889,0.7830627051673515,0.8138349938294858,905,0.2011111111111111,0.18616500617051412,0.2169372948326484,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,0,0,0,0,0.0,35,80,1.05,0.95,115,3595,0.7988888888888889,0.7830627051673515,0.8138349938294858,905,0.2011111111111111,0.18616500617051412,0.2169372948326484,4500,1.0,0.9985277492512151,1.0,4500,0.99,0,14448114043667081363,10.717308187973686,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,0,1.05,0.95,115,3888,0.864,0.8503004181114129,0.8766277833434717,816,0.18133333333333335,0.16701134381655564,0.19659363732733665,4498,0.9995555555555555,0.9977269420250728,0.9999132270045857,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,5,1.05,0.95,115,3880,0.8622222222222222,0.8484533629184992,0.8749245176501588,612,0.136,0.12337221665652834,0.1496995818885871,4482,0.996,0.9927402000019526,0.9977993272552527,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,10,1.05,0.95,115,3880,0.8622222222222222,0.8484533629184992,0.8749245176501588,599,0.13311111111111112,0.12060601450141202,0.1466965126035853,4479,0.9953333333333333,0.9918892573244192,0.9973188996004511,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,20,1.05,0.95,115,3880,0.8622222222222222,0.8484533629184992,0.8749245176501588,597,0.13266666666666665,0.12018062409913309,0.14623432278430756,4477,0.9948888888888889,0.9913288160094839,0.99699176069383,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,30,1.05,0.95,115,3880,0.8622222222222222,0.8484533629184992,0.8749245176501588,595,0.1322222222222222,0.11975528204521768,0.1457720846166663,4475,0.9944444444444445,0.9907730926174648,0.9966599038642924,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,40,1.05,0.95,115,3880,0.8622222222222222,0.8484533629184992,0.8749245176501588,594,0.132,0.11954262921320154,0.14554094733790418,4474,0.9942222222222222,0.9904968341160709,0.9964923722549079,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,60,1.05,0.95,115,3880,0.8622222222222222,0.8484533629184992,0.8749245176501588,592,0.13155555555555556,0.11911736006860038,0.14507863626094872,4472,0.9937777777777778,0.9899472426674891,0.9961543834819331,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,10,10,0,20,0.2,35,80,1.05,0.95,115,3880,0.8622222222222222,0.8484533629184992,0.8749245176501588,590,0.13111111111111112,0.11869213979056828,0.14461627631742416,4470,0.9933333333333333,0.989401231583012,0.9958128143448536,4500,0.99,0,14904096071517148009,61.08085493798717,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,0,1.05,0.95,115,4157,0.9237777777777778,0.9129531862635156,0.9333545549907365,785,0.17444444444444446,0.16035481015064135,0.18949267755912308,4493,0.9984444444444445,0.9960298000700901,0.9993914184056768,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,5,1.05,0.95,115,4070,0.9044444444444445,0.8925532772949558,0.9151447243215827,302,0.06711111111111111,0.05812659809454748,0.07737026610928943,4346,0.9657777777777777,0.958082778500729,0.9721012936906251,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,10,1.05,0.95,115,4052,0.9004444444444445,0.8883515692337839,0.9113582103887449,243,0.054,0.04595952017180412,0.06335372749611205,4288,0.9528888888888889,0.9440651412970816,0.96037910446913,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,20,1.05,0.95,115,4035,0.8966666666666666,0.8843885189778781,0.9077768287614191,162,0.036,0.029502619569922804,0.043863629124949614,4197,0.9326666666666666,0.9223931561576132,0.9416661895277715,4500,0.99,0,16288447424523666961,78.2516534049937,ok,
